0 1 55.08175741568164 2 91.00549433962765 3 74.73285756613352 4 44.14748010928823 5 14.560219778561036 6 38.2099463490856 7 89.55445270895244 8 56.0357029044876 9 27.202941017470888 10 96.30160954002794 11 82.73451516749222 12 20.518284528683193 
1 0 55.08175741568164 2 36.22154055254967 3 48.38388161361178 4 72.20110802473879 5 43.382023926967726 6 18.601075237738275 7 58.66856057549052 8 89.81091247727082 9 52.32590180780452 10 56.568542494923804 11 38.948684188300895 12 38.01315561749642 
2 0 91.00549433962765 1 36.22154055254967 3 54.230987451824994 4 100.42410069301094 5 78.44743462982075 6 53.16013544000805 7 55.44366510251645 8 117.92370414806346 9 83.72574275573791 10 44.181444068749045 11 30.805843601498726 12 74.16872656315464 
3 0 74.73285756613352 1 48.38388161361178 2 54.230987451824994 4 59.22837157984339 5 60.37383539249432 6 46.09772228646444 7 14.866068747318506 8 74.33034373659252 9 52.773099207835045 10 25.709920264364882 11 24.413111231467404 12 69.52697318307479 
4 0 44.14748010928823 1 72.20110802473879 2 100.42410069301094 3 59.22837157984339 5 39.20459156782532 6 54.70831746635972 7 72.3394774656273 8 17.69180601295413 9 21.840329667841555 10 84.92938243034621 11 78.79086241436883 12 57.21887800367987 
5 0 14.560219778561036 1 43.382023926967726 2 78.44743462982075 3 60.37383539249432 4 39.20459156782532 6 25.298221281347036 7 75.15317691222374 8 54.405882034941776 9 18.110770276274835 10 81.74350127074322 11 68.3593446428504 12 18.027756377319946 
6 0 38.2099463490856 1 18.601075237738275 2 53.16013544000805 3 46.09772228646444 4 54.70831746635972 5 25.298221281347036 7 59.464274989274024 8 72.11102550927978 9 34.058772731852805 10 62.177166226839255 11 46.486557196677836 12 25.079872407968907 
7 0 89.55445270895244 1 58.66856057549052 2 55.44366510251645 3 14.866068747318506 4 72.3394774656273 5 75.15317691222374 6 59.464274989274024 8 86.34813257969161 9 67.468511173732 10 15.556349186104045 11 25.0 12 83.60023923410746 
8 0 56.0357029044876 1 89.81091247727082 2 117.92370414806346 3 74.33034373659252 4 17.69180601295413 5 54.405882034941776 6 72.11102550927978 7 86.34813257969161 9 38.47076812334269 10 99.92997548283498 11 95.29428104561154 12 72.03471385380801 
9 0 27.202941017470888 1 52.32590180780452 2 83.72574275573791 3 52.773099207835045 4 21.840329667841555 5 18.110770276274835 6 34.058772731852805 7 67.468511173732 8 38.47076812334269 10 77.05841939723393 11 66.91038783328041 12 36.013886210738214 
10 0 96.30160954002794 1 56.568542494923804 2 44.181444068749045 3 25.709920264364882 4 84.92938243034621 5 81.74350127074322 6 62.177166226839255 7 15.556349186104045 8 99.92997548283498 9 77.05841939723393 11 17.804493814764857 12 87.20665112249179 
11 0 82.73451516749222 1 38.948684188300895 2 30.805843601498726 3 24.413111231467404 4 78.79086241436883 5 68.3593446428504 6 46.486557196677836 7 25.0 8 95.29428104561154 9 66.91038783328041 10 17.804493814764857 12 71.5122367151245 
12 0 20.518284528683193 1 38.01315561749642 2 74.16872656315464 3 69.52697318307479 4 57.21887800367987 5 18.027756377319946 6 25.079872407968907 7 83.60023923410746 8 72.03471385380801 9 36.013886210738214 10 87.20665112249179 11 71.5122367151245 
